Gene stable ID	Gene name	Human gene stable ID	Human gene name
ENSCSAG00000005399	WBP1L	ENSG00000166272	WBP1L
ENSCSAG00000005398	HEATR3	ENSG00000155393	HEATR3
ENSCSAG00000005397	CYP17A1	ENSG00000148795	CYP17A1
ENSCSAG00000005396	MRPL27	ENSG00000108826	MRPL27
ENSCSAG00000005395		ENSG00000270316	BORCS7-ASMT
ENSCSAG00000005395		ENSG00000166275	BORCS7
ENSCSAG00000005394			
ENSCSAG00000005393			
ENSCSAG00000005392			
ENSCSAG00000005391	AS3MT	ENSG00000214435	AS3MT
ENSCSAG00000005390	TENT4B	ENSG00000121274	TENT4B
ENSCSAG00000005389	IFI30	ENSG00000216490	IFI30
ENSCSAG00000005388			
ENSCSAG00000005387	XYLT2	ENSG00000015532	XYLT2
ENSCSAG00000005386	MPV17L2	ENSG00000254858	MPV17L2
ENSCSAG00000005385			
ENSCSAG00000005384	CNNM2	ENSG00000148842	CNNM2
ENSCSAG00000005383	NAT10	ENSG00000135372	NAT10
ENSCSAG00000005382			
ENSCSAG00000005381	RAB3A	ENSG00000105649	RAB3A
ENSCSAG00000005380	NT5C2	ENSG00000076685	NT5C2
ENSCSAG00000005379	PRR5	ENSG00000186654	PRR5
ENSCSAG00000005378	CAPRIN1	ENSG00000135387	CAPRIN1
ENSCSAG00000005377	PDE4C	ENSG00000105650	PDE4C
ENSCSAG00000005376	PHF21B	ENSG00000056487	PHF21B
ENSCSAG00000005375			
ENSCSAG00000005374			
ENSCSAG00000005373	NUP50	ENSG00000093000	NUP50
ENSCSAG00000005372		ENSG00000284797	
ENSCSAG00000005371	ADCY7	ENSG00000121281	ADCY7
ENSCSAG00000005370	LSM4	ENSG00000130520	LSM4
ENSCSAG00000005369	LMO2	ENSG00000135363	LMO2
ENSCSAG00000005368	INA	ENSG00000148798	INA
ENSCSAG00000005367			
ENSCSAG00000005366	FBXO3	ENSG00000110429	FBXO3
ENSCSAG00000005365	PGPEP1	ENSG00000130517	PGPEP1
ENSCSAG00000005364	GDF15	ENSG00000130513	GDF15
ENSCSAG00000005363	MUCL1	ENSG00000172551	MUCL1
ENSCSAG00000005362	PCGF6	ENSG00000156374	PCGF6
ENSCSAG00000005361	BRD7	ENSG00000166164	BRD7
ENSCSAG00000005360	CD59	ENSG00000085063	CD59
ENSCSAG00000005359	LRRC25	ENSG00000175489	LRRC25
ENSCSAG00000005358			
ENSCSAG00000005357	TMEM92	ENSG00000167105	TMEM92
ENSCSAG00000005356	TAF5	ENSG00000148835	TAF5
ENSCSAG00000005355	SSBP4	ENSG00000130511	SSBP4
ENSCSAG00000005354	KIAA0930	ENSG00000100364	KIAA0930
ENSCSAG00000005353	ATP5MK	ENSG00000173915	ATP5MK
ENSCSAG00000005352	UPK3A	ENSG00000100373	UPK3A
ENSCSAG00000005351			
ENSCSAG00000005350	ISYNA1	ENSG00000105655	ISYNA1
ENSCSAG00000005349	NKD1	ENSG00000140807	NKD1
ENSCSAG00000005348	C11orf91	ENSG00000205177	C11orf91
ENSCSAG00000005347	FAM118A	ENSG00000100376	FAM118A
ENSCSAG00000005346	PDCD11	ENSG00000148843	PDCD11
ENSCSAG00000005345	ELL	ENSG00000105656	ELL
ENSCSAG00000005344	SMC1B	ENSG00000077935	SMC1B
ENSCSAG00000005343			
ENSCSAG00000005342	FKBP8	ENSG00000105701	FKBP8
ENSCSAG00000005341			
ENSCSAG00000005340	CALHM2	ENSG00000138172	CALHM2
ENSCSAG00000005339	SNX20	ENSG00000167208	SNX20
ENSCSAG00000005338			
ENSCSAG00000005337	CALHM1	ENSG00000185933	CALHM1
ENSCSAG00000005336	KXD1	ENSG00000105700	KXD1
ENSCSAG00000005335	RIBC2	ENSG00000128408	RIBC2
ENSCSAG00000005334	CALHM3	ENSG00000183128	CALHM3
ENSCSAG00000005333			
ENSCSAG00000005332	UBA52	ENSG00000221983	UBA52
ENSCSAG00000005331	NOD2	ENSG00000167207	NOD2
ENSCSAG00000005330	NEURL1	ENSG00000107954	NEURL1
ENSCSAG00000005329	REX1BD	ENSG00000006015	REX1BD
ENSCSAG00000005328	FBLN1	ENSG00000077942	FBLN1
ENSCSAG00000005327			
ENSCSAG00000005326	SH3PXD2A	ENSG00000107957	SH3PXD2A
ENSCSAG00000005325	ATXN10	ENSG00000130638	ATXN10
ENSCSAG00000005324	CYLD	ENSG00000083799	CYLD
ENSCSAG00000005323	WNT7B	ENSG00000188064	WNT7B
ENSCSAG00000005322			
ENSCSAG00000005321	CRLF1	ENSG00000006016	CRLF1
ENSCSAG00000005320			
ENSCSAG00000005319	SALL1	ENSG00000103449	SALL1
ENSCSAG00000005318	STN1	ENSG00000107960	STN1
ENSCSAG00000005317	TOX3	ENSG00000103460	TOX3
ENSCSAG00000005316	KIAA1549L	ENSG00000110427	KIAA1549L
ENSCSAG00000005315			
ENSCSAG00000005314	TMEM59L	ENSG00000105696	TMEM59L
ENSCSAG00000005313	SLK	ENSG00000065613	SLK
ENSCSAG00000005312			
ENSCSAG00000005311	CHD9	ENSG00000177200	CHD9
ENSCSAG00000005310	COL1A1	ENSG00000108821	COL1A1
ENSCSAG00000005309	KLHL26	ENSG00000167487	KLHL26
ENSCSAG00000005308			
ENSCSAG00000005307	PPARA	ENSG00000186951	PPARA
ENSCSAG00000005306	CDPF1	ENSG00000205643	CDPF1
ENSCSAG00000005305		ENSG00000277322	GOLGA6L6
ENSCSAG00000005305		ENSG00000277865	GOLGA6L22
ENSCSAG00000005305		ENSG00000273976	GOLGA6L1
ENSCSAG00000005304	CRTC1	ENSG00000105662	CRTC1
ENSCSAG00000005303			
ENSCSAG00000005302	TTC38	ENSG00000075234	TTC38
ENSCSAG00000005301	RBL2	ENSG00000103479	RBL2
ENSCSAG00000005300	COL17A1	ENSG00000065618	COL17A1
ENSCSAG00000005299	AKTIP	ENSG00000166971	AKTIP
ENSCSAG00000005298	HIPK3	ENSG00000110422	HIPK3
ENSCSAG00000005297	RPGRIP1L	ENSG00000103494	RPGRIP1L
ENSCSAG00000005296	FTO	ENSG00000140718	FTO
ENSCSAG00000005295			
ENSCSAG00000005294			
ENSCSAG00000005293			
ENSCSAG00000005292	COMP	ENSG00000105664	COMP
ENSCSAG00000005291			
ENSCSAG00000005290	IRX3	ENSG00000177508	IRX3
ENSCSAG00000005289			
ENSCSAG00000005288			
ENSCSAG00000005287	IRX5	ENSG00000176842	IRX5
ENSCSAG00000005286	GTSE1	ENSG00000075218	GTSE1
ENSCSAG00000005285	IRX6	ENSG00000159387	IRX6
ENSCSAG00000005284			
ENSCSAG00000005283			
ENSCSAG00000005282	MMP2	ENSG00000087245	MMP2
ENSCSAG00000005281			
ENSCSAG00000005280	TCP11L1	ENSG00000176148	TCP11L1
ENSCSAG00000005279	TRMU	ENSG00000100416	TRMU
ENSCSAG00000005278	LPCAT2	ENSG00000087253	LPCAT2
ENSCSAG00000005277			
ENSCSAG00000005276	UPF1	ENSG00000005007	UPF1
ENSCSAG00000005275			
ENSCSAG00000005274	DEPDC7	ENSG00000121690	DEPDC7
ENSCSAG00000005273	GDF1	ENSG00000130283	GDF1
ENSCSAG00000005272		ENSG00000171234	UGT2B7
ENSCSAG00000005271	QSER1	ENSG00000060749	QSER1
ENSCSAG00000005270			
ENSCSAG00000005269	SLC6A2	ENSG00000103546	SLC6A2
ENSCSAG00000005268		ENSG00000171234	UGT2B7
ENSCSAG00000005267	CERS1	ENSG00000223802	CERS1
ENSCSAG00000005266			
ENSCSAG00000005265	PRRG4	ENSG00000135378	PRRG4
ENSCSAG00000005264	UGT2B15	ENSG00000196620	UGT2B15
ENSCSAG00000005263	CCDC73	ENSG00000186714	CCDC73
ENSCSAG00000005262	COPE	ENSG00000105669	COPE
ENSCSAG00000005261	EIF3M	ENSG00000149100	EIF3M
ENSCSAG00000005260	TMPRSS11E	ENSG00000087128	TMPRSS11E
ENSCSAG00000005259			
ENSCSAG00000005258	SFR1	ENSG00000156384	SFR1
ENSCSAG00000005257	WT1	ENSG00000184937	WT1
ENSCSAG00000005256	CFAP43	ENSG00000197748	CFAP43
ENSCSAG00000005255		ENSG00000285283	
ENSCSAG00000005255		ENSG00000049449	RCN1
ENSCSAG00000005254	CELSR1	ENSG00000075275	CELSR1
ENSCSAG00000005253	PAX6	ENSG00000007372	PAX6
ENSCSAG00000005252	YTHDC1	ENSG00000083896	YTHDC1
ENSCSAG00000005251	DDX49	ENSG00000105671	DDX49
ENSCSAG00000005250	ELP4	ENSG00000109911	ELP4
ENSCSAG00000005249		ENSG00000148834	GSTO1
ENSCSAG00000005248			
ENSCSAG00000005247	GSTO2	ENSG00000065621	GSTO2
ENSCSAG00000005246			
ENSCSAG00000005245	DNAJC24	ENSG00000170946	DNAJC24
ENSCSAG00000005244	CFAP58	ENSG00000120051	CFAP58
ENSCSAG00000005243	TMPRSS11B	ENSG00000185873	TMPRSS11B
ENSCSAG00000005242			
ENSCSAG00000005241			
ENSCSAG00000005240			
ENSCSAG00000005239	MPPED2	ENSG00000066382	MPPED2
ENSCSAG00000005238	TMPRSS11F	ENSG00000198092	TMPRSS11F
ENSCSAG00000005237	ARL14EP	ENSG00000152219	ARL14EP
ENSCSAG00000005236			
ENSCSAG00000005235	FSHB	ENSG00000131808	FSHB
ENSCSAG00000005234	SORCS3	ENSG00000156395	SORCS3
ENSCSAG00000005233	HOMER3	ENSG00000051128	HOMER3
ENSCSAG00000005232			
ENSCSAG00000005231	SGCA	ENSG00000108823	SGCA
ENSCSAG00000005230	METTL15	ENSG00000169519	METTL15
ENSCSAG00000005229			
ENSCSAG00000005228	PPP1R9B	ENSG00000108819	PPP1R9B
ENSCSAG00000005227	TMPRSS11A	ENSG00000187054	TMPRSS11A
ENSCSAG00000005226	SUGP2	ENSG00000064607	SUGP2
ENSCSAG00000005225	ARMC6	ENSG00000105676	ARMC6
ENSCSAG00000005224	SAMD14	ENSG00000167100	SAMD14
ENSCSAG00000005223	SLC25A42	ENSG00000181035	SLC25A42
ENSCSAG00000005222	TMPRSS11D	ENSG00000153802	TMPRSS11D
ENSCSAG00000005221			
ENSCSAG00000005220	TMEM161A	ENSG00000064545	TMEM161A
ENSCSAG00000005219		ENSG00000205937	RNPS1
ENSCSAG00000005218	KIF18A	ENSG00000121621	KIF18A
ENSCSAG00000005217	MEF2B	ENSG00000213999	MEF2B
ENSCSAG00000005216	GNRHR	ENSG00000109163	GNRHR
ENSCSAG00000005215	LIN7C	ENSG00000148943	LIN7C
ENSCSAG00000005214	BORCS8	ENSG00000254901	BORCS8
ENSCSAG00000005213	UBA6	ENSG00000033178	UBA6
ENSCSAG00000005212			
ENSCSAG00000005211	PDK2	ENSG00000005882	PDK2
ENSCSAG00000005210	RFXANK	ENSG00000064490	RFXANK
ENSCSAG00000005209	LGR4	ENSG00000205213	LGR4
ENSCSAG00000005208	ITGA3	ENSG00000005884	ITGA3
ENSCSAG00000005207	STAP1	ENSG00000035720	STAP1
ENSCSAG00000005206	CCDC34	ENSG00000109881	CCDC34
ENSCSAG00000005205	NR2C2AP	ENSG00000184162	NR2C2AP
ENSCSAG00000005204	SORCS1	ENSG00000108018	SORCS1
ENSCSAG00000005203	BBOX1	ENSG00000129151	BBOX1
ENSCSAG00000005202	CENPC	ENSG00000145241	CENPC
ENSCSAG00000005201			
ENSCSAG00000005200			
ENSCSAG00000005199			
ENSCSAG00000005198	DLX3	ENSG00000064195	DLX3
ENSCSAG00000005197			
ENSCSAG00000005196	SLC5A12	ENSG00000148942	SLC5A12
ENSCSAG00000005195	DLX4	ENSG00000108813	DLX4
ENSCSAG00000005194			
ENSCSAG00000005193			
ENSCSAG00000005192			
ENSCSAG00000005191	ANO3	ENSG00000134343	ANO3
ENSCSAG00000005190	NCAN	ENSG00000130287	NCAN
ENSCSAG00000005189			
ENSCSAG00000005188	TAC4	ENSG00000176358	TAC4
ENSCSAG00000005187	KAT7	ENSG00000136504	KAT7
ENSCSAG00000005186	EPHA5	ENSG00000145242	EPHA5
ENSCSAG00000005185	TMC8	ENSG00000167895	TMC8
ENSCSAG00000005184			
ENSCSAG00000005183			
ENSCSAG00000005182	MUC15	ENSG00000169550	MUC15
ENSCSAG00000005181	LUZP2	ENSG00000187398	LUZP2
ENSCSAG00000005180			
ENSCSAG00000005179	GRAMD4	ENSG00000075240	GRAMD4
ENSCSAG00000005178	CCDC179	ENSG00000255359	CCDC179
ENSCSAG00000005177	SVIP	ENSG00000198168	SVIP
ENSCSAG00000005176		ENSG00000148935	GAS2
ENSCSAG00000005175	ADD3	ENSG00000148700	ADD3
ENSCSAG00000005174	TMC6	ENSG00000141524	TMC6
ENSCSAG00000005173			
ENSCSAG00000005172	SLC17A6	ENSG00000091664	SLC17A6
ENSCSAG00000005171	MXI1	ENSG00000119950	MXI1
ENSCSAG00000005170		ENSG00000198848	CES1
ENSCSAG00000005169	SMNDC1	ENSG00000119953	SMNDC1
ENSCSAG00000005168	ANO5	ENSG00000171714	ANO5
ENSCSAG00000005167	TNRC6C	ENSG00000078687	TNRC6C
ENSCSAG00000005166			
ENSCSAG00000005165	DUSP5	ENSG00000138166	DUSP5
ENSCSAG00000005164		ENSG00000198848	CES1
ENSCSAG00000005163	TECRL	ENSG00000205678	TECRL
ENSCSAG00000005162	HAPLN4	ENSG00000187664	HAPLN4
ENSCSAG00000005161			
ENSCSAG00000005160	SMC3	ENSG00000108055	SMC3
ENSCSAG00000005159	CERK	ENSG00000100422	CERK
ENSCSAG00000005158	NELL1	ENSG00000165973	NELL1
ENSCSAG00000005157	TM6SF2	ENSG00000213996	TM6SF2
ENSCSAG00000005156			
ENSCSAG00000005155	RBM20	ENSG00000203867	RBM20
ENSCSAG00000005154	CES5A	ENSG00000159398	CES5A
ENSCSAG00000005153			
ENSCSAG00000005152	PDCD4	ENSG00000150593	PDCD4
ENSCSAG00000005151	ADGRL3	ENSG00000150471	ADGRL3
ENSCSAG00000005150	BBIP1	ENSG00000214413	BBIP1
ENSCSAG00000005149	SLC6A5	ENSG00000165970	SLC6A5
ENSCSAG00000005148	SUGP1	ENSG00000105705	SUGP1
ENSCSAG00000005147	SHOC2	ENSG00000108061	SHOC2
ENSCSAG00000005146	SEPTIN9	ENSG00000184640	SEPTIN9
ENSCSAG00000005145			
ENSCSAG00000005144	GPAM	ENSG00000119927	GPAM
ENSCSAG00000005143	GNAO1	ENSG00000087258	GNAO1
ENSCSAG00000005142			
ENSCSAG00000005141	TECTB	ENSG00000119913	TECTB
ENSCSAG00000005140			
ENSCSAG00000005139	AMFR	ENSG00000159461	AMFR
ENSCSAG00000005138	IGFBP7	ENSG00000163453	IGFBP7
ENSCSAG00000005137	ACSL5	ENSG00000197142	ACSL5
ENSCSAG00000005136	NUDT21	ENSG00000167005	NUDT21
ENSCSAG00000005135	OGFOD1	ENSG00000087263	OGFOD1
ENSCSAG00000005134	TBC1D22A	ENSG00000054611	TBC1D22A
ENSCSAG00000005133	SEC14L1	ENSG00000129657	SEC14L1
ENSCSAG00000005132	ZDHHC6	ENSG00000023041	ZDHHC6
ENSCSAG00000005131			
ENSCSAG00000005130	POLR2B	ENSG00000047315	POLR2B
ENSCSAG00000005129	VTI1A	ENSG00000151532	VTI1A
ENSCSAG00000005128			
ENSCSAG00000005127	PRMT3	ENSG00000185238	PRMT3
ENSCSAG00000005126		ENSG00000125124	BBS2
ENSCSAG00000005126		ENSG00000288725	
ENSCSAG00000005125	MGAT5B	ENSG00000167889	MGAT5B
ENSCSAG00000005124	TAFA5	ENSG00000219438	TAFA5
ENSCSAG00000005123		ENSG00000148737	TCF7L2
ENSCSAG00000005122	MAU2	ENSG00000129933	MAU2
ENSCSAG00000005121	HTATIP2	ENSG00000109854	HTATIP2
ENSCSAG00000005120	BRD1	ENSG00000100425	BRD1
ENSCSAG00000005119	REST	ENSG00000084093	REST
ENSCSAG00000005118	MFSD11	ENSG00000092931	MFSD11
ENSCSAG00000005117		ENSG00000128040	SPINK2
ENSCSAG00000005116			
ENSCSAG00000005115	DBX1	ENSG00000109851	DBX1
ENSCSAG00000005114	ALG12	ENSG00000182858	ALG12
ENSCSAG00000005113	MT4	ENSG00000102891	MT4
ENSCSAG00000005112	HOPX	ENSG00000171476	HOPX
ENSCSAG00000005111	HABP2	ENSG00000148702	HABP2
ENSCSAG00000005110	CRELD2	ENSG00000184164	CRELD2
ENSCSAG00000005109	MT1A	ENSG00000205362	MT1A
ENSCSAG00000005108	SRSF2	ENSG00000161547	SRSF2
ENSCSAG00000005107	THEGL	ENSG00000249693	THEGL
ENSCSAG00000005106	NAV2	ENSG00000166833	NAV2
ENSCSAG00000005105	MT3	ENSG00000087250	MT3
ENSCSAG00000005104	METTL23	ENSG00000181038	METTL23
ENSCSAG00000005103	PIM3	ENSG00000198355	PIM3
ENSCSAG00000005102	NRAP	ENSG00000197893	NRAP
ENSCSAG00000005101	JMJD6	ENSG00000070495	JMJD6
ENSCSAG00000005100	ARL9	ENSG00000196503	ARL9
ENSCSAG00000005099		ENSG00000125148	MT2A
ENSCSAG00000005098	IL17REL	ENSG00000188263	IL17REL
ENSCSAG00000005097	MXRA7	ENSG00000182534	MXRA7
ENSCSAG00000005096	GATAD2A	ENSG00000167491	GATAD2A
ENSCSAG00000005095	CASP7	ENSG00000165806	CASP7
ENSCSAG00000005094	ST6GALNAC1	ENSG00000070526	ST6GALNAC1
ENSCSAG00000005093	E2F8	ENSG00000129173	E2F8
ENSCSAG00000005092	PLEKHS1	ENSG00000148735	PLEKHS1
ENSCSAG00000005091	ST6GALNAC2	ENSG00000070731	ST6GALNAC2
ENSCSAG00000005090	DCLRE1A	ENSG00000198924	DCLRE1A
ENSCSAG00000005089	MT1F	ENSG00000198417	MT1F
ENSCSAG00000005088	CSRP3	ENSG00000129170	CSRP3
ENSCSAG00000005087			
ENSCSAG00000005086	TTLL8	ENSG00000138892	TTLL8
ENSCSAG00000005085	PRCD	ENSG00000214140	PRCD
ENSCSAG00000005084	NDUFA13	ENSG00000186010	NDUFA13
ENSCSAG00000005083	NHLRC2	ENSG00000196865	NHLRC2
ENSCSAG00000005082	CYGB	ENSG00000161544	CYGB
ENSCSAG00000005081			
ENSCSAG00000005080			
ENSCSAG00000005079	SRP72	ENSG00000174780	SRP72
ENSCSAG00000005078	CCDC186	ENSG00000165813	CCDC186
ENSCSAG00000005077	ZDHHC13	ENSG00000177054	ZDHHC13
ENSCSAG00000005076	MLC1	ENSG00000100427	MLC1
ENSCSAG00000005075			
ENSCSAG00000005074			
ENSCSAG00000005073			
ENSCSAG00000005072	CILP2	ENSG00000160161	CILP2
ENSCSAG00000005071	TDRD1	ENSG00000095627	TDRD1
ENSCSAG00000005070	PBX4	ENSG00000105717	PBX4
ENSCSAG00000005069	PTPN5	ENSG00000110786	PTPN5
ENSCSAG00000005068			
ENSCSAG00000005067	RHBDF2	ENSG00000129667	RHBDF2
ENSCSAG00000005066	MOV10L1	ENSG00000073146	MOV10L1
ENSCSAG00000005065	MT1M	ENSG00000205364	MT1M
ENSCSAG00000005064	IGSF22	ENSG00000179057	IGSF22
ENSCSAG00000005063	LPAR2	ENSG00000064547	LPAR2
ENSCSAG00000005062			
ENSCSAG00000005061	GMIP	ENSG00000089639	GMIP
ENSCSAG00000005060	PPAT	ENSG00000128059	PPAT
ENSCSAG00000005059		ENSG00000169715	MT1E
ENSCSAG00000005058	TMEM86A	ENSG00000151117	TMEM86A
ENSCSAG00000005057	AASDH	ENSG00000157426	AASDH
ENSCSAG00000005056	SPTY2D1	ENSG00000179119	SPTY2D1
ENSCSAG00000005055			
ENSCSAG00000005054	ATP13A1	ENSG00000105726	ATP13A1
ENSCSAG00000005053			
ENSCSAG00000005052	UEVLD	ENSG00000151116	UEVLD
ENSCSAG00000005051	AANAT	ENSG00000129673	AANAT
ENSCSAG00000005050	TSG101	ENSG00000074319	TSG101
ENSCSAG00000005049	CRACD	ENSG00000109265	CRACD
ENSCSAG00000005048	ZNF101	ENSG00000181896	ZNF101
ENSCSAG00000005047	UBE2O	ENSG00000175931	UBE2O
ENSCSAG00000005046	LDHAL6A	ENSG00000166800	LDHAL6A
ENSCSAG00000005045			
ENSCSAG00000005044	ZNF14	ENSG00000105708	ZNF14
ENSCSAG00000005043	LDHC	ENSG00000166796	LDHC
ENSCSAG00000005042	CEP135	ENSG00000174799	CEP135
ENSCSAG00000005041	SPHK1	ENSG00000176170	SPHK1
ENSCSAG00000005040	VWA2	ENSG00000165816	VWA2
ENSCSAG00000005039			
ENSCSAG00000005038	EXOC1	ENSG00000090989	EXOC1
ENSCSAG00000005037	ZNF253	ENSG00000256771	ZNF253
ENSCSAG00000005036	PANX2	ENSG00000073150	PANX2
ENSCSAG00000005035			
ENSCSAG00000005034	ZNF93	ENSG00000184635	ZNF93
ENSCSAG00000005033	PRPSAP1	ENSG00000161542	PRPSAP1
ENSCSAG00000005032	TRABD	ENSG00000170638	TRABD
ENSCSAG00000005031			
ENSCSAG00000005030	NMU	ENSG00000109255	NMU
ENSCSAG00000005029	ZNF682	ENSG00000197124	ZNF682
ENSCSAG00000005028	SELENOO	ENSG00000073169	SELENOO
ENSCSAG00000005027	ATP5F1B	ENSG00000110955	ATP5F1B
ENSCSAG00000005026			
ENSCSAG00000005025	QRICH2	ENSG00000129646	QRICH2
ENSCSAG00000005024	TUBGCP6	ENSG00000128159	TUBGCP6
ENSCSAG00000005023	PDCL2	ENSG00000163440	PDCL2
ENSCSAG00000005022			
ENSCSAG00000005021		ENSG00000213988	ZNF90
ENSCSAG00000005020	NACA	ENSG00000196531	NACA
ENSCSAG00000005019	CLOCK	ENSG00000134852	CLOCK
ENSCSAG00000005018			
ENSCSAG00000005017			
ENSCSAG00000005016	AFAP1L2	ENSG00000169129	AFAP1L2
ENSCSAG00000005015		ENSG00000198056	PRIM1
ENSCSAG00000005015		ENSG00000285625	
ENSCSAG00000005014		ENSG00000197008	ZNF138
ENSCSAG00000005013	TMEM165	ENSG00000134851	TMEM165
ENSCSAG00000005012	ZNF85	ENSG00000105750	ZNF85
ENSCSAG00000005011	UBALD2	ENSG00000185262	UBALD2
ENSCSAG00000005010	SRD5A3	ENSG00000128039	SRD5A3
ENSCSAG00000005009	MT1G	ENSG00000125144	MT1G
ENSCSAG00000005008	GTF2H1	ENSG00000110768	GTF2H1
ENSCSAG00000005007	HSD17B6	ENSG00000025423	HSD17B6
ENSCSAG00000005006	ZNF430	ENSG00000118620	ZNF430
ENSCSAG00000005005	KDR	ENSG00000128052	KDR
ENSCSAG00000005004	HDAC10	ENSG00000100429	HDAC10
ENSCSAG00000005003		ENSG00000196268	ZNF493
ENSCSAG00000005002	SDR9C7	ENSG00000170426	SDR9C7
ENSCSAG00000005001	RNF157	ENSG00000141576	RNF157
ENSCSAG00000005000	HPS5	ENSG00000110756	HPS5
ENSCSAG00000004999	RDH16	ENSG00000139547	RDH16
ENSCSAG00000004998	FOXJ1	ENSG00000129654	FOXJ1
ENSCSAG00000004997			
ENSCSAG00000004996		ENSG00000213096	ZNF254
ENSCSAG00000004995	TAC3	ENSG00000166863	TAC3
ENSCSAG00000004994	EXOC7	ENSG00000182473	EXOC7
ENSCSAG00000004993		ENSG00000160352	ZNF714
ENSCSAG00000004992	KIT	ENSG00000157404	KIT
ENSCSAG00000004991	MT1X	ENSG00000187193	MT1X
ENSCSAG00000004990	MYO1A	ENSG00000166866	MYO1A
ENSCSAG00000004989			
ENSCSAG00000004988	ZACN	ENSG00000186919	ZACN
ENSCSAG00000004987	PDGFRA	ENSG00000134853	PDGFRA
ENSCSAG00000004986	NUP93	ENSG00000102900	NUP93
ENSCSAG00000004985	GALR2	ENSG00000182687	GALR2
ENSCSAG00000004984			
ENSCSAG00000004983	SRP68	ENSG00000167881	SRP68
ENSCSAG00000004982	NEMP1	ENSG00000166881	NEMP1
ENSCSAG00000004981	GSX2	ENSG00000180613	GSX2
ENSCSAG00000004980			
ENSCSAG00000004979	LNX1	ENSG00000072201	LNX1
ENSCSAG00000004978	SLC12A3	ENSG00000070915	SLC12A3
ENSCSAG00000004977	NAB2	ENSG00000166886	NAB2
ENSCSAG00000004976			
ENSCSAG00000004975			
ENSCSAG00000004974			
ENSCSAG00000004973	STAT6	ENSG00000166888	STAT6
ENSCSAG00000004972	EVPL	ENSG00000167880	EVPL
ENSCSAG00000004971	ZNF43	ENSG00000198521	ZNF43
ENSCSAG00000004970	SCFD2	ENSG00000184178	SCFD2
ENSCSAG00000004969		ENSG00000173432	SAA1
ENSCSAG00000004969		ENSG00000134339	SAA2
ENSCSAG00000004968	RASL11B	ENSG00000128045	RASL11B
ENSCSAG00000004967		ENSG00000269067	ZNF728
ENSCSAG00000004967		ENSG00000196109	ZNF676
ENSCSAG00000004966	HERPUD1	ENSG00000051108	HERPUD1
ENSCSAG00000004965		ENSG00000173432	SAA1
ENSCSAG00000004965		ENSG00000134339	SAA2
ENSCSAG00000004964			
ENSCSAG00000004963	USP46	ENSG00000109189	USP46
ENSCSAG00000004962		ENSG00000148965	SAA4
ENSCSAG00000004962		ENSG00000255071	SAA2-SAA4
ENSCSAG00000004961	MRGPRX4	ENSG00000179817	MRGPRX4
ENSCSAG00000004960	SPATA18	ENSG00000163071	SPATA18
ENSCSAG00000004959	CETP	ENSG00000087237	CETP
ENSCSAG00000004958		ENSG00000179826	MRGPRX3
ENSCSAG00000004957	CDK3	ENSG00000250506	CDK3
ENSCSAG00000004956		ENSG00000160321	ZNF208
ENSCSAG00000004955	SGCB	ENSG00000163069	SGCB
ENSCSAG00000004954	SAAL1	ENSG00000166788	SAAL1
ENSCSAG00000004953	LRP1	ENSG00000123384	LRP1
ENSCSAG00000004952	LRRC66	ENSG00000188993	LRRC66
ENSCSAG00000004951	MAPK12	ENSG00000188130	MAPK12
ENSCSAG00000004950	TPH1	ENSG00000129167	TPH1
ENSCSAG00000004949	NLRC5	ENSG00000140853	NLRC5
ENSCSAG00000004948	DCUN1D4	ENSG00000109184	DCUN1D4
ENSCSAG00000004947	UGT2B4	ENSG00000156096	UGT2B4
ENSCSAG00000004946	SERGEF	ENSG00000129158	SERGEF
ENSCSAG00000004945		ENSG00000213973	ZNF99
ENSCSAG00000004945		ENSG00000196350	ZNF729
ENSCSAG00000004944	UGT2A1	ENSG00000173610	UGT2A1
ENSCSAG00000004943	ABLIM1	ENSG00000099204	ABLIM1
ENSCSAG00000004942		ENSG00000257949	TEN1
ENSCSAG00000004942		ENSG00000261408	TEN1-CDK3
ENSCSAG00000004941	ACOX1	ENSG00000161533	ACOX1
ENSCSAG00000004940	SULT1B1	ENSG00000173597	SULT1B1
ENSCSAG00000004939	CPNE2	ENSG00000140848	CPNE2
ENSCSAG00000004938	FBF1	ENSG00000188878	FBF1
ENSCSAG00000004937		ENSG00000109193	SULT1E1
ENSCSAG00000004937		ENSG00000284695	
ENSCSAG00000004936	KCNC1	ENSG00000129159	KCNC1
ENSCSAG00000004935		ENSG00000197360	ZNF98
ENSCSAG00000004934	MYOD1	ENSG00000129152	MYOD1
ENSCSAG00000004933	RSPRY1	ENSG00000159579	RSPRY1
ENSCSAG00000004932	NXPH4	ENSG00000182379	NXPH4
ENSCSAG00000004931	MAPK11	ENSG00000185386	MAPK11
ENSCSAG00000004930	CSN1S1	ENSG00000126545	CSN1S1
ENSCSAG00000004929	SHMT2	ENSG00000182199	SHMT2
ENSCSAG00000004928			
ENSCSAG00000004927	ARL2BP	ENSG00000102931	ARL2BP
ENSCSAG00000004926	PLXNB2	ENSG00000196576	PLXNB2
ENSCSAG00000004925	MRPL38	ENSG00000204316	MRPL38
ENSCSAG00000004924		ENSG00000229676	ZNF492
ENSCSAG00000004923	PLLP	ENSG00000102934	PLLP
ENSCSAG00000004922	NDUFA4L2	ENSG00000185633	NDUFA4L2
